user_id,01,02,03,04,05,06,07,08,09,10,11,total,rank
166815,57.042,63.845,55.298,61.649,54.269,54.365,61.741,57.906,61.823,56.038,60.062,644.038,26571
47254,59.160,61.494,55.719,60.181,52.346,61.667,64.408,55.516,63.305,52.951,57.278,644.025,26627
369129,57.121,61.512,55.509,59.236,54.652,60.024,62.616,55.477,62.784,55.454,59.474,643.859,27354
234974,58.385,61.363,57.797,58.388,57.104,61.204,63.055,56.121,58.905,53.121,58.411,643.854,27383
11334,58.253,61.363,58.449,58.097,56.756,56.455,62.996,58.243,62.728,52.576,57.846,643.762,27804
184980,58.607,61.433,53.540,60.013,56.108,52.010,60.390,60.034,66.409,56.653,58.451,643.648,28301
75766,58.203,60.951,56.731,58.913,53.658,60.282,63.645,58.874,61.637,53.112,57.506,643.512,28998
481165,59.506,62.014,56.070,54.796,55.611,62.659,66.691,56.919,62.810,45.868,60.564,643.508,29024
15267,58.042,62.020,55.400,64.022,56.842,58.418,60.795,55.069,63.968,54.113,54.648,643.337,29877
5278,59.629,64.698,55.461,57.775,53.356,62.067,64.819,55.726,61.209,54.150,54.435,643.325,29943
170599,58.185,63.630,58.134,56.498,56.542,61.391,65.773,56.104,56.239,52.823,58.003,643.322,29966
11316,58.995,60.778,56.168,56.111,52.598,57.632,62.583,57.605,64.323,57.005,59.492,643.290,30139
267,58.968,62.780,58.978,57.791,53.808,61.994,64.023,54.909,56.624,54.533,58.718,643.126,30905
191232,54.794,63.907,53.028,62.468,48.852,60.743,65.600,56.006,65.535,54.357,57.759,643.049,31314
90,59.913,57.950,53.286,60.657,55.809,63.048,66.589,54.269,59.295,53.064,59.152,643.032,31407
9743,57.545,59.570,56.086,59.333,54.460,57.604,62.924,57.859,66.388,53.654,57.602,643.025,31451
20309,57.691,61.831,55.765,60.115,58.098,59.574,60.297,57.571,65.577,50.853,55.642,643.014,31502
36604,58.119,61.995,56.331,61.712,52.802,61.567,63.709,54.265,61.628,52.449,58.429,643.006,31548
18538,56.866,64.309,54.749,60.436,55.563,61.506,64.819,54.356,64.683,50.491,55.167,642.945,31885
22510,57.899,62.299,56.264,57.652,54.166,58.271,62.976,58.435,61.218,53.579,60.180,642.939,31929
16203,59.188,57.933,53.681,60.217,56.300,59.035,64.625,52.533,70.462,53.821,55.047,642.842,32422
128258,57.973,60.566,57.250,58.440,56.968,60.960,64.292,52.331,66.131,53.469,54.393,642.773,32792
1058,58.417,63.246,54.936,60.054,54.805,60.024,62.616,56.643,61.881,52.554,57.583,642.759,32851
13623,58.635,56.787,53.615,60.329,53.226,57.908,61.772,60.092,65.606,54.944,59.691,642.605,33722
34754,59.126,61.915,58.423,58.603,57.229,59.064,63.254,54.205,57.261,53.886,59.599,642.565,33937
2710404,54.892,70.412,50.896,56.271,50.695,59.790,64.874,56.257,62.682,56.986,58.433,642.188,35980
658508,59.420,57.338,55.377,60.328,57.005,58.353,59.456,59.500,64.979,54.078,56.291,642.125,36333
591,59.420,57.781,56.055,61.007,57.482,59.573,60.428,57.286,57.843,55.730,59.508,642.113,36398
3743,57.862,64.911,52.872,59.560,52.725,57.447,64.093,55.286,60.979,56.649,59.714,642.098,36470
45962,58.356,62.317,56.761,59.265,52.556,61.681,65.873,56.313,61.391,51.527,56.013,642.053,36715
9489,59.126,61.363,56.302,56.536,53.979,59.547,62.616,57.109,66.744,51.418,57.310,642.050,36737
30550,58.316,61.335,53.314,58.318,52.952,60.060,66.098,57.084,64.973,51.108,58.389,641.947,37323
5909,58.860,63.665,54.148,58.806,54.524,57.237,66.373,54.119,66.212,53.427,54.529,641.900,37587
1078,56.943,61.985,57.611,58.564,56.514,55.720,63.222,57.241,64.824,53.716,55.406,641.746,38473
487136,57.372,63.894,54.587,59.197,53.605,63.574,66.086,53.723,64.413,53.069,52.118,641.638,39137
64607,58.988,60.840,55.997,59.135,54.489,61.127,63.353,56.196,63.541,50.539,57.419,641.624,39222
2267,58.006,62.343,56.580,58.930,58.691,58.237,67.892,47.515,65.245,50.132,57.879,641.450,40290
97910,58.203,61.219,55.078,60.394,54.707,56.190,55.635,59.441,64.637,55.640,60.299,641.443,40346
2568,57.697,63.630,57.263,59.909,57.562,60.988,63.785,47.834,65.258,51.051,56.321,641.298,41278
462607,58.405,61.797,55.764,59.789,53.328,63.019,66.004,52.104,67.776,48.999,54.309,641.294,41308
13424,60.290,57.954,56.864,59.470,52.883,61.225,65.334,53.044,63.859,55.268,54.942,641.133,42322
61,59.420,57.138,56.906,58.639,56.599,59.674,61.663,57.264,57.843,55.858,60.099,641.103,42525
3178,59.706,61.446,57.142,61.012,58.416,58.917,63.350,54.814,56.266,53.700,56.323,641.092,42604
140091,57.809,61.606,56.302,57.741,53.147,60.024,63.053,55.891,63.693,55.418,56.379,641.063,42761
1337,59.292,57.196,54.739,62.441,54.538,54.195,62.348,56.511,69.805,52.575,57.306,640.946,43516
21357,57.899,62.299,54.863,59.403,52.848,59.886,62.051,58.489,66.042,50.014,57.144,640.938,43579
181409,58.995,60.676,57.874,57.957,57.031,59.246,62.994,51.090,68.843,54.719,51.503,640.928,43636
1430,58.227,61.108,55.788,59.735,57.582,56.062,61.570,58.322,59.348,53.587,59.366,640.695,45145
61096,58.185,63.630,53.652,59.278,54.914,59.258,63.604,54.333,64.502,54.160,55.147,640.663,45374
3597,57.391,63.261,57.329,58.726,53.441,60.566,64.562,53.490,64.139,53.345,54.403,640.653,45439
4614,58.131,60.809,55.326,59.110,52.320,59.886,62.616,56.499,61.556,54.904,59.450,640.607,45769
458600,58.584,58.171,53.045,57.944,56.759,62.991,66.806,55.069,56.947,56.050,58.235,640.601,45814
5648,59.420,57.549,55.377,58.555,56.599,58.737,60.691,59.500,64.979,54.078,55.089,640.574,46005
7242,56.011,64.241,52.265,60.840,53.536,62.064,65.571,54.314,64.451,52.251,54.883,640.427,47002
527271,59.188,57.933,56.209,60.284,57.669,62.389,65.281,55.543,60.943,46.281,58.687,640.407,47150
8,59.420,57.138,56.906,58.639,56.599,59.674,61.663,57.264,57.843,55.730,59.508,640.384,47298
3526,58.635,56.787,54.613,61.177,55.233,55.922,61.000,54.187,68.362,54.315,60.036,640.267,48144
