user_id,01,02,03,04,05,06,07,08,09,10,11,total,rank
16757,58.131,59.429,57.832,59.551,57.229,59.064,62.967,56.275,61.977,56.954,58.672,648.081,21850
166815,57.042,63.845,55.298,62.468,56.167,54.365,61.741,57.906,65.718,53.461,60.062,648.073,21882
14591,58.095,63.246,54.913,62.223,54.506,64.009,66.331,55.710,58.025,52.342,58.670,648.070,21904
2869,58.136,62.026,56.557,62.162,54.246,57.882,66.103,55.537,61.416,55.479,58.446,647.990,22214
18130,57.630,61.600,53.986,63.697,54.256,55.833,62.614,56.014,75.384,52.912,54.030,647.956,22346
101631,59.420,57.570,55.079,60.065,54.582,60.665,63.202,55.907,67.475,54.316,59.629,647.910,22534
16203,59.188,57.933,53.681,62.074,56.300,59.035,64.625,55.328,70.853,53.821,55.047,647.885,22620
800,59.111,62.750,57.718,58.519,56.203,61.299,63.589,55.945,59.431,54.761,58.508,647.834,22798
45483,58.663,57.108,57.575,63.897,57.646,59.687,61.139,58.530,59.354,51.838,62.284,647.721,23256
12268,56.955,62.949,53.616,58.836,50.367,60.918,66.864,57.405,60.575,55.247,63.884,647.616,23710
3871,57.477,63.630,51.152,61.225,53.938,60.163,64.683,58.264,63.657,54.628,58.788,647.605,23755
5879,57.008,63.942,50.612,59.683,56.229,60.916,63.471,58.153,65.561,54.005,57.941,647.521,24108
715013,58.946,61.658,56.061,58.523,54.785,55.927,63.633,57.927,68.252,54.195,57.523,647.430,24478
184980,58.607,61.433,53.540,61.119,56.108,52.974,60.390,60.034,68.106,56.653,58.451,647.415,24535
330378,56.683,60.573,56.293,57.778,56.009,58.214,62.296,56.153,73.315,53.828,56.217,647.359,24773
36604,58.081,61.995,56.331,62.062,54.892,61.567,63.709,56.176,61.628,52.449,58.429,647.319,24954
3743,57.862,64.911,52.872,59.560,55.435,57.447,64.093,57.753,60.979,56.649,59.714,647.275,25157
297035,57.947,62.499,55.638,59.892,54.888,60.532,64.036,56.315,65.301,53.779,56.400,647.227,25359
