user_id,01,02,03,04,05,06,07,08,09,10,total,rank
157135,52.557,63.754,68.510,60.241,61.635,52.387,53.065,43.411,67.238,66.411,589.209,632880
102,53.957,61.640,66.142,55.858,61.881,51.928,54.005,44.049,67.304,72.145,588.909,643129
527271,73.180,52.501,68.005,44.470,62.337,66.242,57.173,51.323,54.910,58.755,588.896,643603
23258,49.399,65.906,68.799,54.893,65.032,63.012,59.074,50.635,62.871,49.180,588.801,646951
64031,46.530,64.395,70.860,48.995,66.453,53.775,46.763,45.903,80.844,64.144,588.662,651720
18254,51.618,70.576,67.142,56.174,57.345,43.709,54.913,50.026,77.225,59.876,588.604,653786
3984725,52.557,63.754,72.488,58.398,48.022,53.196,51.112,45.427,77.563,65.630,588.147,669754
124661,77.683,52.356,63.076,41.000,60.541,70.045,61.934,41.389,58.264,61.769,588.057,672837
667339,71.483,54.997,69.625,60.712,56.915,46.996,52.316,33.244,81.210,60.518,588.016,674290
366323,65.891,59.192,67.931,51.998,62.623,51.444,48.867,47.434,68.925,63.392,587.697,685682
5971,51.740,67.920,66.297,44.774,55.026,65.849,61.020,45.858,71.368,57.795,587.647,687478
288924,61.740,66.252,67.585,56.685,62.012,57.730,43.114,50.212,73.164,49.114,587.608,688877
1146,51.826,68.032,67.126,52.591,71.306,50.844,49.167,47.434,70.465,58.586,587.377,697192
300554,76.380,52.401,68.909,42.327,60.993,61.643,61.484,45.951,44.020,73.267,587.375,697279
4943,44.862,68.386,69.163,52.300,52.554,57.093,59.390,37.283,74.577,71.700,587.308,699793
45483,50.489,60.557,69.789,54.825,59.008,46.093,56.304,45.704,76.706,67.549,587.024,711333
126075,50.581,71.224,67.756,49.133,57.262,55.450,65.679,45.025,58.218,66.685,587.013,711806
21,50.147,77.572,67.389,54.029,56.746,51.928,53.705,43.419,65.998,66.027,586.960,713706
20705,46.969,57.974,65.366,53.685,63.404,49.113,56.652,48.097,77.999,67.341,586.600,727001
23835,51.594,65.073,65.023,62.735,56.341,48.380,59.585,47.336,71.416,58.855,586.338,736635
23754,40.650,60.384,67.783,44.763,58.556,79.591,41.756,46.996,75.074,70.473,586.026,748625
4583,51.845,62.046,65.040,58.515,58.240,44.559,54.604,43.481,75.359,71.858,585.547,766796
6849963,54.126,66.883,66.800,53.014,53.998,50.088,51.277,49.878,69.958,69.524,585.546,766835
21357,48.064,64.475,66.811,54.040,65.585,51.822,51.428,40.992,75.517,66.774,585.508,768294
196,76.980,52.801,66.301,45.079,62.147,52.902,60.122,49.675,65.212,54.216,585.435,771136
3001,51.826,85.481,68.056,53.100,56.736,40.929,52.519,48.738,74.334,53.646,585.365,773736
56363,53.673,72.098,66.552,56.567,52.498,52.528,53.705,44.049,66.798,66.827,585.295,776562
3657,51.383,78.949,68.818,53.672,68.121,56.641,45.942,35.645,66.602,59.447,585.220,779407
64607,51.264,62.634,72.589,55.619,61.467,62.623,53.555,41.658,76.055,47.514,584.978,788758
11378,50.217,65.729,68.152,57.203,57.090,61.129,61.896,36.076,72.824,54.464,584.780,796465
22510,48.064,64.475,68.053,56.176,61.803,51.598,51.504,39.409,80.062,63.296,584.440,809827
5263,55.861,70.025,66.833,53.086,56.167,48.681,62.461,34.981,74.698,61.433,584.226,818418
993,55.931,64.212,66.608,55.034,57.577,50.832,54.943,39.570,68.487,70.417,583.611,843107
14537,52.174,77.741,65.740,46.969,63.817,56.760,64.966,34.135,66.957,54.337,583.596,843742
3871,52.435,69.218,66.734,52.888,61.117,51.928,54.005,52.601,61.901,60.673,583.500,847693
15620,57.938,62.017,66.433,56.959,48.304,41.565,57.266,40.797,76.366,75.779,583.424,850805
4918260,57.061,52.702,73.691,48.399,55.059,70.744,64.029,37.352,71.750,52.620,583.407,851523
26387,55.380,73.213,67.639,50.162,67.490,52.783,58.529,35.718,63.608,58.731,583.253,857832
2251,51.826,69.218,67.790,54.947,63.832,50.844,49.167,40.036,69.464,65.845,582.969,869577
1128572,70.732,70.104,64.326,49.594,58.131,71.443,52.771,31.606,65.442,48.508,582.657,882598
10272,51.686,69.003,66.993,47.499,38.099,61.672,63.842,52.078,66.970,64.536,582.378,894354
195993,60.197,73.294,67.482,53.485,54.922,40.051,48.325,45.760,68.639,70.002,582.157,903700
584680,57.209,70.424,66.955,57.866,58.546,53.826,57.428,44.329,68.510,46.652,581.745,921371
3724,42.936,77.255,64.937,58.789,63.002,52.508,54.287,36.637,71.485,59.736,581.572,928782
658795,71.224,52.217,72.067,40.142,64.129,55.864,53.321,40.299,65.226,66.986,581.475,933006
498,57.392,65.116,72.539,50.830,55.405,56.535,54.578,42.928,66.163,59.616,581.102,949147
155531,47.617,79.752,63.423,56.125,49.536,52.850,59.036,40.728,78.463,53.402,580.932,956670
8335,52.557,63.754,67.709,55.009,53.283,49.741,52.275,48.278,71.730,66.402,580.738,965196
15267,55.629,70.473,66.409,56.637,54.788,41.489,49.045,37.718,79.604,68.731,580.523,974745
2431,49.796,68.591,62.417,50.483,60.616,63.313,44.023,50.124,68.190,62.720,580.273,986038
214537,55.128,73.539,65.911,60.241,52.387,50.861,73.147,37.925,46.798,63.739,579.676,1012976
177,54.221,65.913,66.841,58.501,64.846,51.194,57.586,39.435,69.761,51.354,579.652,1014086
128258,54.973,64.188,71.969,38.999,51.659,63.486,61.195,51.111,73.931,47.978,579.489,1021505
1332027,77.673,49.966,63.757,43.726,50.612,51.928,54.005,51.447,68.824,67.469,579.407,1025218
438733,60.117,73.965,63.515,43.544,58.593,62.536,47.157,43.659,63.817,62.176,579.079,1040229
472662,55.705,63.709,71.239,52.762,55.736,41.992,54.683,36.775,79.853,66.182,578.636,1060634
89576,48.064,63.123,64.212,52.756,59.167,54.129,52.087,42.410,75.402,67.031,578.381,1072288
3643,57.326,64.732,65.926,55.705,56.736,51.928,54.005,44.294,70.465,56.877,577.994,1090255
99799,47.493,64.513,64.593,54.087,50.503,49.334,56.392,50.687,73.892,66.495,577.989,1090514
667273,57.326,64.732,65.926,55.705,57.936,50.844,49.167,47.434,69.691,58.586,577.347,1120698
18130,47.881,71.499,65.596,49.356,48.289,46.458,60.918,46.784,80.964,58.529,576.274,1172448
2650,50.999,60.659,67.600,50.010,61.817,72.575,52.514,36.057,72.854,50.652,575.737,1198974
114989,47.243,76.321,66.475,56.489,46.407,56.650,60.421,36.661,64.349,64.632,575.648,1203315
276312,49.292,65.890,68.104,53.305,67.614,48.138,47.689,30.609,80.840,64.149,575.630,1204200
206807,58.029,74.160,66.175,45.466,54.654,54.749,57.404,43.323,69.294,52.282,575.536,1208758
4167286,73.180,54.201,65.451,40.126,56.976,53.734,58.898,49.775,68.328,54.462,575.131,1228999
119389,52.146,69.218,68.340,56.483,65.032,54.619,56.066,42.843,61.414,48.815,574.976,1236821
1928,57.326,64.732,65.901,54.055,55.015,50.844,49.167,47.434,67.725,62.586,574.785,1246422
166815,41.956,74.802,59.943,51.671,51.651,70.461,49.628,38.093,72.673,63.896,574.774,1246970
4037081,73.489,59.827,53.502,46.543,54.079,65.851,59.449,59.719,50.457,51.762,574.678,1251700
7506299,54.984,76.664,55.939,61.070,55.544,51.008,49.529,39.518,70.214,59.941,574.411,1265410
30550,55.148,62.629,66.298,54.578,50.294,70.154,57.068,42.044,66.223,49.669,574.105,1281131
297035,53.564,61.175,65.611,54.633,59.964,59.234,55.172,42.974,59.935,61.613,573.875,1293003
64962,47.646,72.167,66.208,47.216,54.461,57.670,57.483,41.946,64.723,63.890,573.410,1316982
24691,53.128,69.218,67.073,56.522,48.072,45.279,58.006,44.875,69.625,61.437,573.235,1326105
65,57.326,64.732,65.926,55.705,56.736,49.740,49.167,47.434,67.725,58.586,573.077,1334378
2354,57.391,47.254,68.134,36.329,67.058,58.886,65.747,43.691,61.283,67.299,573.072,1334661
33032,50.125,64.538,65.870,56.503,51.452,43.068,46.038,50.987,87.886,56.291,572.758,1351329
607026,51.826,68.032,67.101,54.055,60.693,54.630,49.713,48.588,64.028,53.014,571.680,1408625
11316,57.938,65.030,67.954,52.185,48.304,42.611,59.950,43.153,73.162,60.260,570.547,1470522
83055,54.359,63.871,68.576,54.477,57.316,51.308,62.328,34.573,72.402,51.119,570.329,1482532
17798,67.575,61.965,57.697,30.576,63.988,78.858,55.345,47.920,60.782,45.280,569.986,1501398
32300,56.319,68.497,67.657,56.959,56.568,27.093,51.753,46.301,69.279,68.827,569.253,1542647
228811,48.064,63.289,66.118,58.991,61.803,49.592,50.654,30.800,72.009,67.175,568.495,1585476
3513875,46.738,82.742,69.609,52.979,48.981,48.286,54.158,48.093,63.883,52.208,567.677,1632275
21024,47.509,76.379,69.091,55.688,59.454,54.326,52.152,40.299,71.882,40.597,567.377,1649631
36604,46.303,71.973,74.778,37.328,63.099,55.535,56.877,39.808,65.225,56.313,567.239,1657670
262105,47.826,66.712,67.396,51.521,59.623,54.506,52.482,37.049,75.094,54.331,566.540,1698611
2996866,71.866,57.697,62.757,38.669,54.269,67.032,67.197,37.820,55.309,53.735,566.351,1709606
12130,67.575,61.965,57.697,30.576,63.988,78.858,54.045,43.920,62.476,45.181,566.281,1713662
26577,62.510,67.126,64.614,52.406,62.306,50.280,51.138,36.837,63.672,55.220,566.109,1723932
336928,53.753,75.794,70.640,53.038,51.812,49.541,52.305,37.957,72.688,48.067,565.595,1754650
26906,43.045,64.949,66.841,54.096,56.796,52.343,46.429,44.885,72.794,63.239,565.417,1765124
4916,44.766,67.297,68.755,53.201,58.924,56.566,57.483,41.234,58.742,58.185,565.153,1780743
7242,41.697,61.632,64.971,55.896,57.589,60.571,60.021,34.390,61.049,67.304,565.120,1782740
4555,49.459,84.595,71.806,54.682,42.016,48.286,54.158,42.248,63.883,52.208,563.341,1891154
5069,56.305,74.470,59.033,58.409,46.264,41.728,50.137,43.486,72.558,59.167,561.557,2002453
58996,59.403,63.153,52.862,51.010,57.329,50.869,54.565,36.278,68.074,67.406,560.949,2040512
3683924,46.935,78.674,69.336,47.089,49.119,49.740,49.167,40.036,68.204,61.649,559.949,2103781
55641,49.773,65.146,64.650,50.820,49.428,54.569,50.521,42.578,62.571,69.763,559.819,2112106
19626,56.622,67.738,61.309,59.719,43.015,58.582,52.101,41.990,63.888,51.631,556.595,2322167
6942,44.076,52.023,62.875,50.091,52.433,86.997,51.843,53.480,35.855,65.168,554.841,2438716
4777072,53.852,71.975,68.240,47.906,54.675,48.810,53.042,40.576,62.095,52.208,553.379,2537338
305750,45.298,70.681,68.097,57.872,44.593,48.764,50.523,33.251,69.411,62.983,551.473,2668348
2117,46.662,65.738,67.591,57.916,62.326,69.674,47.708,6.638,72.384,54.476,551.113,2693363
75561,63.375,72.518,56.955,56.345,45.478,53.196,49.451,45.188,59.345,48.293,550.144,2760339
7825105,37.888,60.654,64.989,40.884,56.623,66.106,57.959,46.153,68.038,50.651,549.945,2774134
2282,53.175,65.024,62.361,48.592,47.815,49.327,54.363,42.055,63.166,64.064,549.942,2774345
9776,50.139,69.589,68.425,49.947,60.023,39.560,54.598,31.974,79.987,41.320,545.562,3081777
907827,51.574,64.112,54.207,44.410,49.731,49.327,53.425,43.133,64.845,66.066,540.830,3419019
701741,50.489,71.699,68.343,51.053,44.703,43.837,56.300,40.046,56.166,56.304,538.940,3554705
8182,48.609,46.053,64.586,49.753,51.758,68.231,74.772,38.115,38.655,57.384,537.916,3628164
6031,42.364,58.746,71.080,58.038,48.914,47.900,48.418,39.090,68.397,53.451,536.398,3737270
267082,55.672,45.549,62.857,37.440,60.131,54.788,43.066,47.543,65.951,54.567,527.564,4369264
5753,44.529,64.909,66.179,45.000,43.492,42.628,52.285,32.543,79.354,54.877,525.796,4494212
4050502,46.658,70.542,69.609,-3.671,51.516,59.568,56.803,44.807,69.778,50.399,516.009,5163016
29109,61.205,52.009,59.868,51.428,44.098,34.765,42.985,43.815,58.982,55.574,504.729,5879613
4923500,56.749,49.228,44.539,38.164,48.362,57.063,43.325,39.795,29.958,50.545,457.728,8034887
9956084,,,,35.932,28.304,45.137,35.360,27.218,29.377,21.196,222.524,10317106
